# real imag
1.93051711624267312e-02 3.50384643422172737e-01
9.43904234195883790e-02 1.77862891458103772e-01
1.71697646187293940e-01 1.20671380136463849e-01
7.58888577053764696e-02 6.80630693024112832e-01
1.52068803766545108e-01 2.18421237935893797e-01
1.41451653780789166e-01 -7.68481346096814733e-01
1.95120159005251870e-01 -3.38613160884257802e-01
2.60493288865685513e-01 -8.74585833407209579e-02
-2.10455389290200232e-02 -2.03995214314023149e-01
-5.66113856746868205e-02 1.77573260269724448e-01
5.85437507299828463e-01 1.79171395467254996e-01
2.50498324706979414e-01 -4.72985847705438944e-01
-1.71817158376374124e-01 -3.53116997969358803e-01
-1.13474070761852480e-01 -5.00714926446006126e-01
-4.69683979958344766e-01 -1.19831704592693600e-01
-3.18561146748687074e-01 -2.34969222389062760e-01
3.18951935428530120e-01 6.92636894673905046e-03
1.58614567654825539e-01 7.08297359507644884e-04
-3.38321206543673647e-01 2.13232768622741986e-01
1.03283842537189974e-01 -2.58050299914018066e-01
8.52266886539388424e-02 1.89658266311155232e-01
1.34362302773628067e-02 -3.42055209904764401e-01
3.11077288275953046e-01 -4.46093434748432993e-01
2.93294307080259276e-01 -4.56404684950361628e-01
1.38990846412966773e-01 -2.65419959361625768e-01
4.16560718664514495e-01 -8.69792853658158838e-01
1.35547337860579431e-01 1.12711211845948067e-02
2.78797690326198611e-01 5.62176906441935464e-02
-1.56895555242606399e-01 3.64110616257114605e-01
-1.87070996101484227e-01 1.30593964520513334e-01
6.30852720234508113e-01 1.33268945469118882e-01
-8.94628548566361870e-02 1.74222197584095739e-01
1.08939319892430470e-01 -5.78514894528728396e-01
9.48784484384892213e-02 -6.55000652704481379e-01
-2.84707745920577682e-01 1.99860342149013104e-01
1.16368524992259387e-01 4.74571876428729111e-01
3.36133567360295427e-01 2.18209848426066833e-01
-4.16901758388036822e-02 -1.03322473436202555e+00
8.72915693328274345e-01 -7.38883115312335415e-01
-5.68993958904579558e-02 3.69457260999203174e-01
-1.63656987738011767e-01 -1.64608318403445503e-01
-3.12380694416377724e-01 -1.14783387317911711e+00
-2.79090731576463524e-01 -6.34903633255443911e-02
3.11402518331252820e-01 -2.55990989632456756e-01
2.52952450727147782e-01 2.70803591738803140e-01
-3.55675467574710857e-01 1.16149601827286800e-02
-6.25565340312205009e-01 -1.96365213899038354e-01
-6.11543065957484644e-01 4.68565873160583124e-01
4.95303476401648790e-01 8.59240262843733865e-02
-6.36173702416259812e-01 5.10117793519555551e-01
-8.40307692704361647e-02 -8.16235525436247306e-02
-1.65592835421269235e-01 1.44012313645534268e-01
-1.53514954357311745e-01 -1.44785669280931995e+00
-1.51314688486235499e-01 -5.64237139515963881e-01
-1.81826828717509270e-01 2.72364410218358666e-01
-6.56292227614215934e-02 3.21107751622790150e-01
2.83627566714631345e-02 3.33860656885083040e-01
4.43389519762027173e-01 -3.49299075293446615e-01
-1.59811133188604781e+00 2.10979547552113428e-01
4.42891536605933334e-01 4.97045507390280472e-02
1.70475294420613016e-01 -1.32159268214237846e-01
